day,hour,is_weekend,is_raining,incident,edge_id,origin,destination,length_km,speed_limit_kmph,congestion_level
3,22,0,0,0,29,Jn-23,Koramangala,1.02,50,0.166
3,22,0,0,0,30,Jn-24,Jn-25,2.09,30,0.194
3,22,0,0,0,31,Jn-24,Jn-34,2.39,40,0.059
3,22,0,0,0,32,Jn-25,Jn-35,2.29,60,0.091
3,22,0,0,0,33,Jn-30,Jn-31,1.14,50,0.056
3,22,0,0,0,34,Jn-30,Jn-40,1.49,50,0.081
3,22,0,0,0,35,Jn-31,Jn-32,1.41,50,0.131
3,22,0,0,0,36,Jn-31,Jn-41,1.18,40,0.194
3,22,0,0,0,37,Jn-32,Koramangala,2.08,50,0.172
3,22,0,0,0,38,Jn-32,Jn-42,1.74,30,0.238
3,22,0,0,0,39,Koramangala,Jn-34,1.17,60,0.144
3,22,0,0,0,40,Koramangala,Jn-43,1.05,50,0.139
3,22,0,0,0,41,Jn-34,Jn-35,1.84,60,0.143
3,22,0,0,0,42,Jn-34,Jn-44,1.37,30,0.138
3,22,0,0,0,43,Jn-35,Jn-45,1.3,30,0.068
3,22,0,0,0,44,Jn-40,Jn-41,1.43,40,0.186
3,22,0,0,0,45,Jn-40,Silk Board,1.94,40,0.148
3,22,0,0,0,46,Jn-41,Jn-42,2.31,60,0.087
3,22,0,0,0,47,Jn-41,Jn-51,1.62,40,0.146
3,22,0,0,0,48,Jn-42,Jn-43,2.21,60,0.109
3,22,0,0,0,49,Jn-42,Jn-52,2.36,30,0.121
3,22,0,0,0,50,Jn-43,Jn-44,1.64,60,0.148
3,22,0,0,0,51,Jn-43,Jn-53,1.46,40,0.122
3,22,0,0,0,52,Jn-44,Jn-45,1.63,30,0.236
3,22,0,0,0,53,Jn-44,Jn-54,1.4,60,0.182
3,22,0,0,0,54,Jn-45,Electronic City,1.48,60,0.099
3,22,0,0,0,55,Silk Board,Jn-51,1.61,40,0.242
3,22,0,0,0,56,Jn-51,Jn-52,2.44,40,0.152
3,22,0,0,0,57,Jn-52,Jn-53,2.07,30,0.135
3,22,0,0,0,58,Jn-53,Jn-54,1.06,30,0.131
3,22,0,0,0,59,Jn-54,Electronic City,1.62,50,0.178
3,23,0,0,0,0,Hebbal,Jn-01,1.56,30,0.134
3,23,0,0,0,1,Hebbal,Jn-10,2.17,30,0.05
3,23,0,0,0,2,Jn-01,Jn-02,1.23,50,0.09
3,23,0,0,0,3,Jn-01,Jn-11,1.5,60,0.252
3,23,0,0,0,4,Jn-02,Jn-03,1.03,40,0.159
3,23,0,0,0,5,Jn-02,Jn-12,2.41,40,0.074
3,23,0,0,0,6,Jn-03,Jn-04,1.28,60,0.082
3,23,0,0,0,7,Jn-03,Jn-13,1.01,30,0.111
3,23,0,0,0,8,Jn-04,KR Puram,1.92,40,0.077
3,23,0,0,0,9,Jn-04,Jn-14,2.46,50,0.178
3,23,0,0,0,10,KR Puram,Jn-15,2.18,50,0.081
3,23,0,0,0,11,Jn-10,Jn-11,2.47,30,0.05
3,23,0,0,0,12,Jn-10,Jn-20,1.91,30,0.167
3,23,0,0,0,13,Jn-11,Jn-12,1.02,30,0.264
3,23,0,0,0,14,Jn-11,Jn-21,2.21,30,0.05
3,23,0,0,0,15,Jn-12,Jn-13,1.35,60,0.189
3,23,0,0,0,16,Jn-12,MG Road,1.18,30,0.208
3,23,0,0,0,17,Jn-13,Jn-14,1.26,30,0.163
3,23,0,0,0,18,Jn-13,Jn-23,1.99,40,0.14
3,23,0,0,0,19,Jn-14,Jn-15,1.31,60,0.05
3,23,0,0,0,20,Jn-14,Jn-24,2.45,40,0.14
3,23,0,0,0,21,Jn-15,Jn-25,1.59,60,0.212
3,23,0,0,0,22,Jn-20,Jn-21,2.38,60,0.131
3,23,0,0,0,23,Jn-20,Jn-30,1.78,40,0.112
3,23,0,0,0,24,Jn-21,MG Road,1.58,40,0.154
3,23,0,0,0,25,Jn-21,Jn-31,1.88,30,0.05
3,23,0,0,0,26,MG Road,Jn-23,1.81,30,0.192
3,23,0,0,0,27,MG Road,Jn-32,1.25,30,0.191
3,23,0,0,0,28,Jn-23,Jn-24,2.16,60,0.145
3,23,0,0,0,29,Jn-23,Koramangala,1.02,50,0.182
3,23,0,0,0,30,Jn-24,Jn-25,2.09,30,0.22
3,23,0,0,0,31,Jn-24,Jn-34,2.39,40,0.114
3,23,0,0,0,32,Jn-25,Jn-35,2.29,60,0.137
3,23,0,0,0,33,Jn-30,Jn-31,1.14,50,0.092
3,23,0,0,0,34,Jn-30,Jn-40,1.49,50,0.202
3,23,0,0,0,35,Jn-31,Jn-32,1.41,50,0.077
3,23,0,0,0,36,Jn-31,Jn-41,1.18,40,0.232
3,23,0,0,0,37,Jn-32,Koramangala,2.08,50,0.153
3,23,0,0,0,38,Jn-32,Jn-42,1.74,30,0.238
3,23,0,0,0,39,Koramangala,Jn-34,1.17,60,0.101
3,23,0,0,0,40,Koramangala,Jn-43,1.05,50,0.178
3,23,0,0,0,41,Jn-34,Jn-35,1.84,60,0.218
3,23,0,0,0,42,Jn-34,Jn-44,1.37,30,0.091
3,23,0,0,0,43,Jn-35,Jn-45,1.3,30,0.058
3,23,0,0,0,44,Jn-40,Jn-41,1.43,40,0.239
3,23,0,0,0,45,Jn-40,Silk Board,1.94,40,0.183
3,23,0,0,0,46,Jn-41,Jn-42,2.31,60,0.16
3,23,0,0,0,47,Jn-41,Jn-51,1.62,40,0.177
3,23,0,0,0,48,Jn-42,Jn-43,2.21,60,0.095
3,23,0,0,0,49,Jn-42,Jn-52,2.36,30,0.081
3,23,0,0,0,50,Jn-43,Jn-44,1.64,60,0.138
3,23,0,0,0,51,Jn-43,Jn-53,1.46,40,0.065
3,23,0,0,0,52,Jn-44,Jn-45,1.63,30,0.252
3,23,0,0,0,53,Jn-44,Jn-54,1.4,60,0.239
3,23,0,0,0,54,Jn-45,Electronic City,1.48,60,0.213
3,23,0,0,0,55,Silk Board,Jn-51,1.61,40,0.164
3,23,0,0,0,56,Jn-51,Jn-52,2.44,40,0.235
3,23,0,0,0,57,Jn-52,Jn-53,2.07,30,0.211
3,23,0,0,0,58,Jn-53,Jn-54,1.06,30,0.174
3,23,0,0,0,59,Jn-54,Electronic City,1.62,50,0.153
4,0,0,1,0,0,Hebbal,Jn-01,1.56,30,0.327
4,0,0,1,0,1,Hebbal,Jn-10,2.17,30,0.262
4,0,0,1,0,2,Jn-01,Jn-02,1.23,50,0.389
4,0,0,1,0,3,Jn-01,Jn-11,1.5,60,0.438
4,0,0,1,0,4,Jn-02,Jn-03,1.03,40,0.384
4,0,0,1,0,5,Jn-02,Jn-12,2.41,40,0.374
4,0,0,1,0,6,Jn-03,Jn-04,1.28,60,0.326
4,0,0,1,0,7,Jn-03,Jn-13,1.01,30,0.285
4,0,0,1,0,8,Jn-04,KR Puram,1.92,40,0.311
4,0,0,1,0,9,Jn-04,Jn-14,2.46,50,0.37
4,0,0,1,0,10,KR Puram,Jn-15,2.18,50,0.328
4,0,0,1,0,11,Jn-10,Jn-11,2.47,30,0.338
4,0,0,1,0,12,Jn-10,Jn-20,1.91,30,0.39
4,0,0,1,0,13,Jn-11,Jn-12,1.02,30,0.478
4,0,0,1,0,14,Jn-11,Jn-21,2.21,30,0.298
4,0,0,1,0,15,Jn-12,Jn-13,1.35,60,0.39
4,0,0,1,0,16,Jn-12,MG Road,1.18,30,0.408
4,0,0,1,0,17,Jn-13,Jn-14,1.26,30,0.421
4,0,0,1,0,18,Jn-13,Jn-23,1.99,40,0.33
4,0,0,1,0,19,Jn-14,Jn-15,1.31,60,0.411
4,0,0,1,0,20,Jn-14,Jn-24,2.45,40,0.367
4,0,0,1,0,21,Jn-15,Jn-25,1.59,60,0.335
4,0,0,1,0,22,Jn-20,Jn-21,2.38,60,0.442
4,0,0,1,0,23,Jn-20,Jn-30,1.78,40,0.353
4,0,0,1,0,24,Jn-21,MG Road,1.58,40,0.415
4,0,0,1,0,25,Jn-21,Jn-31,1.88,30,0.391
4,0,0,1,0,26,MG Road,Jn-23,1.81,30,0.359
4,0,0,1,0,27,MG Road,Jn-32,1.25,30,0.423
4,0,0,1,0,28,Jn-23,Jn-24,2.16,60,0.384
4,0,0,1,0,29,Jn-23,Koramangala,1.02,50,0.405
4,0,0,1,0,30,Jn-24,Jn-25,2.09,30,0.417
4,0,0,1,0,31,Jn-24,Jn-34,2.39,40,0.232
4,0,0,1,0,32,Jn-25,Jn-35,2.29,60,0.384
4,0,0,1,0,33,Jn-30,Jn-31,1.14,50,0.322
4,0,0,1,0,34,Jn-30,Jn-40,1.49,50,0.456
4,0,0,1,0,35,Jn-31,Jn-32,1.41,50,0.397
4,0,0,1,0,36,Jn-31,Jn-41,1.18,40,0.436
4,0,0,1,0,37,Jn-32,Koramangala,2.08,50,0.436
4,0,0,1,0,38,Jn-32,Jn-42,1.74,30,0.368
4,0,0,1,0,39,Koramangala,Jn-34,1.17,60,0.38
4,0,0,1,0,40,Koramangala,Jn-43,1.05,50,0.452
4,0,0,1,0,41,Jn-34,Jn-35,1.84,60,0.451
4,0,0,1,0,42,Jn-34,Jn-44,1.37,30,0.445
4,0,0,1,0,43,Jn-35,Jn-45,1.3,30,0.289
4,0,0,1,0,44,Jn-40,Jn-41,1.43,40,0.4
4,0,0,1,0,45,Jn-40,Silk Board,1.94,40,0.398
4,0,0,1,0,46,Jn-41,Jn-42,2.31,60,0.35
4,0,0,1,0,47,Jn-41,Jn-51,1.62,40,0.365
4,0,0,1,0,48,Jn-42,Jn-43,2.21,60,0.376
4,0,0,1,0,49,Jn-42,Jn-52,2.36,30,0.345
4,0,0,1,0,50,Jn-43,Jn-44,1.64,60,0.314
4,0,0,1,0,51,Jn-43,Jn-53,1.46,40,0.399
4,0,0,1,0,52,Jn-44,Jn-45,1.63,30,0.44
4,0,0,1,0,53,Jn-44,Jn-54,1.4,60,0.448
4,0,0,1,0,54,Jn-45,Electronic City,1.48,60,0.43
4,0,0,1,0,55,Silk Board,Jn-51,1.61,40,0.398
4,0,0,1,0,56,Jn-51,Jn-52,2.44,40,0.424
4,0,0,1,0,57,Jn-52,Jn-53,2.07,30,0.295
4,0,0,1,0,58,Jn-53,Jn-54,1.06,30,0.402
4,0,0,1,0,59,Jn-54,Electronic City,1.62,50,0.317
4,1,0,1,0,0,Hebbal,Jn-01,1.56,30,0.27
4,1,0,1,0,1,Hebbal,Jn-10,2.17,30,0.301
4,1,0,1,0,2,Jn-01,Jn-02,1.23,50,0.293
4,1,0,1,0,3,Jn-01,Jn-11,1.5,60,0.383
4,1,0,1,0,4,Jn-02,Jn-03,1.03,40,0.452
4,1,0,1,0,5,Jn-02,Jn-12,2.41,40,0.319
4,1,0,1,0,6,Jn-03,Jn-04,1.28,60,0.346
4,1,0,1,0,7,Jn-03,Jn-13,1.01,30,0.354
4,1,0,1,0,8,Jn-04,KR Puram,1.92,40,0.312
4,1,0,1,0,9,Jn-04,Jn-14,2.46,50,0.447
4,1,0,1,0,10,KR Puram,Jn-15,2.18,50,0.389
4,1,0,1,0,11,Jn-10,Jn-11,2.47,30,0.318
4,1,0,1,0,12,Jn-10,Jn-20,1.91,30,0.405
4,1,0,1,0,13,Jn-11,Jn-12,1.02,30,0.439
4,1,0,1,0,14,Jn-11,Jn-21,2.21,30,0.3
4,1,0,1,0,15,Jn-12,Jn-13,1.35,60,0.432
4,1,0,1,0,16,Jn-12,MG Road,1.18,30,0.361
4,1,0,1,0,17,Jn-13,Jn-14,1.26,30,0.378
4,1,0,1,0,18,Jn-13,Jn-23,1.99,40,0.359
4,1,0,1,0,19,Jn-14,Jn-15,1.31,60,0.315
4,1,0,1,0,20,Jn-14,Jn-24,2.45,40,0.344
4,1,0,1,0,21,Jn-15,Jn-25,1.59,60,0.396
4,1,0,1,0,22,Jn-20,Jn-21,2.38,60,0.385
4,1,0,1,0,23,Jn-20,Jn-30,1.78,40,0.331
4,1,0,1,0,24,Jn-21,MG Road,1.58,40,0.353
4,1,0,1,0,25,Jn-21,Jn-31,1.88,30,0.266
4,1,0,1,0,26,MG Road,Jn-23,1.81,30,0.316
4,1,0,1,0,27,MG Road,Jn-32,1.25,30,0.427
4,1,0,1,0,28,Jn-23,Jn-24,2.16,60,0.351
4,1,0,1,0,29,Jn-23,Koramangala,1.02,50,0.484
4,1,0,1,0,30,Jn-24,Jn-25,2.09,30,0.365
4,1,0,1,0,31,Jn-24,Jn-34,2.39,40,0.277
4,1,0,1,0,32,Jn-25,Jn-35,2.29,60,0.337
4,1,0,1,0,33,Jn-30,Jn-31,1.14,50,0.354
4,1,0,1,0,34,Jn-30,Jn-40,1.49,50,0.414
4,1,0,1,0,35,Jn-31,Jn-32,1.41,50,0.401
4,1,0,1,0,36,Jn-31,Jn-41,1.18,40,0.459
4,1,0,1,0,37,Jn-32,Koramangala,2.08,50,0.456
4,1,0,1,0,38,Jn-32,Jn-42,1.74,30,0.397
4,1,0,1,0,39,Koramangala,Jn-34,1.17,60,0.397
4,1,0,1,0,40,Koramangala,Jn-43,1.05,50,0.358
4,1,0,1,0,41,Jn-34,Jn-35,1.84,60,0.439
4,1,0,1,0,42,Jn-34,Jn-44,1.37,30,0.433
4,1,0,1,0,43,Jn-35,Jn-45,1.3,30,0.335
4,1,0,1,0,44,Jn-40,Jn-41,1.43,40,0.342
4,1,0,1,0,45,Jn-40,Silk Board,1.94,40,0.396
4,1,0,1,0,46,Jn-41,Jn-42,2.31,60,0.367
4,1,0,1,0,47,Jn-41,Jn-51,1.62,40,0.327
4,1,0,1,0,48,Jn-42,Jn-43,2.21,60,0.384
4,1,0,1,0,49,Jn-42,Jn-52,2.36,30,0.349
4,1,0,1,0,50,Jn-43,Jn-44,1.64,60,0.401
4,1,0,1,0,51,Jn-43,Jn-53,1.46,40,0.35
4,1,0,1,0,52,Jn-44,Jn-45,1.63,30,0.445
4,1,0,1,0,53,Jn-44,Jn-54,1.4,60,0.447
4,1,0,1,0,54,Jn-45,Electronic City,1.48,60,0.455
4,1,0,1,0,55,Silk Board,Jn-51,1.61,40,0.558
4,1,0,1,0,56,Jn-51,Jn-52,2.44,40,0.467
4,1,0,1,0,57,Jn-52,Jn-53,2.07,30,0.361
4,1,0,1,0,58,Jn-53,Jn-54,1.06,30,0.54
4,1,0,1,0,59,Jn-54,Electronic City,1.62,50,0.366
4,2,0,1,0,0,Hebbal,Jn-01,1.56,30,0.334
4,2,0,1,0,1,Hebbal,Jn-10,2.17,30,0.313
4,2,0,1,0,2,Jn-01,Jn-02,1.23,50,0.336
4,2,0,1,0,3,Jn-01,Jn-11,1.5,60,0.449
4,2,0,1,0,4,Jn-02,Jn-03,1.03,40,0.443
4,2,0,1,0,5,Jn-02,Jn-12,2.41,40,0.307
4,2,0,1,0,6,Jn-03,Jn-04,1.28,60,0.416
4,2,0,1,0,7,Jn-03,Jn-13,1.01,30,0.285
4,2,0,1,0,8,Jn-04,KR Puram,1.92,40,0.313
4,2,0,1,0,9,Jn-04,Jn-14,2.46,50,0.387
4,2,0,1,0,10,KR Puram,Jn-15,2.18,50,0.425
4,2,0,1,0,11,Jn-10,Jn-11,2.47,30,0.275
4,2,0,1,0,12,Jn-10,Jn-20,1.91,30,0.318
4,2,0,1,0,13,Jn-11,Jn-12,1.02,30,0.408
4,2,0,1,0,14,Jn-11,Jn-21,2.21,30,0.25
4,2,0,1,0,15,Jn-12,Jn-13,1.35,60,0.419
4,2,0,1,0,16,Jn-12,MG Road,1.18,30,0.488
4,2,0,1,0,17,Jn-13,Jn-14,1.26,30,0.352
4,2,0,1,0,18,Jn-13,Jn-23,1.99,40,0.412
4,2,0,1,0,19,Jn-14,Jn-15,1.31,60,0.332
4,2,0,1,0,20,Jn-14,Jn-24,2.45,40,0.362
4,2,0,1,0,21,Jn-15,Jn-25,1.59,60,0.377
4,2,0,1,0,22,Jn-20,Jn-21,2.38,60,0.375
4,2,0,1,0,23,Jn-20,Jn-30,1.78,40,0.286
4,2,0,1,0,24,Jn-21,MG Road,1.58,40,0.392
4,2,0,1,0,25,Jn-21,Jn-31,1.88,30,0.34
4,2,0,1,0,26,MG Road,Jn-23,1.81,30,0.375
4,2,0,1,0,27,MG Road,Jn-32,1.25,30,0.451
4,2,0,1,0,28,Jn-23,Jn-24,2.16,60,0.338
4,2,0,1,0,29,Jn-23,Koramangala,1.02,50,0.37
4,2,0,1,0,30,Jn-24,Jn-25,2.09,30,0.393
4,2,0,1,0,31,Jn-24,Jn-34,2.39,40,0.348
4,2,0,1,0,32,Jn-25,Jn-35,2.29,60,0.32
4,2,0,1,0,33,Jn-30,Jn-31,1.14,50,0.351
4,2,0,1,0,34,Jn-30,Jn-40,1.49,50,0.399
4,2,0,1,0,35,Jn-31,Jn-32,1.41,50,0.343
4,2,0,1,0,36,Jn-31,Jn-41,1.18,40,0.402
4,2,0,1,0,37,Jn-32,Koramangala,2.08,50,0.426
4,2,0,1,0,38,Jn-32,Jn-42,1.74,30,0.363
4,2,0,1,0,39,Koramangala,Jn-34,1.17,60,0.329
4,2,0,1,0,40,Koramangala,Jn-43,1.05,50,0.336
4,2,0,1,0,41,Jn-34,Jn-35,1.84,60,0.478
4,2,0,1,0,42,Jn-34,Jn-44,1.37,30,0.475
4,2,0,1,0,43,Jn-35,Jn-45,1.3,30,0.278
4,2,0,1,0,44,Jn-40,Jn-41,1.43,40,0.453
4,2,0,1,0,45,Jn-40,Silk Board,1.94,40,0.367
4,2,0,1,0,46,Jn-41,Jn-42,2.31,60,0.375
4,2,0,1,0,47,Jn-41,Jn-51,1.62,40,0.33
4,2,0,1,0,48,Jn-42,Jn-43,2.21,60,0.373
4,2,0,1,0,49,Jn-42,Jn-52,2.36,30,0.298
4,2,0,1,0,50,Jn-43,Jn-44,1.64,60,0.346
4,2,0,1,0,51,Jn-43,Jn-53,1.46,40,0.337
4,2,0,1,0,52,Jn-44,Jn-45,1.63,30,0.438
4,2,0,1,0,53,Jn-44,Jn-54,1.4,60,0.408
4,2,0,1,0,54,Jn-45,Electronic City,1.48,60,0.406
4,2,0,1,0,55,Silk Board,Jn-51,1.61,40,0.433
4,2,0,1,0,56,Jn-51,Jn-52,2.44,40,0.4
4,2,0,1,0,57,Jn-52,Jn-53,2.07,30,0.348
4,2,0,1,0,58,Jn-53,Jn-54,1.06,30,0.417
4,2,0,1,0,59,Jn-54,Electronic City,1.62,50,0.35
4,3,0,1,0,0,Hebbal,Jn-01,1.56,30,0.365
4,3,0,1,0,1,Hebbal,Jn-10,2.17,30,0.375
4,3,0,1,0,2,Jn-01,Jn-02,1.23,50,0.311
4,3,0,1,0,3,Jn-01,Jn-11,1.5,60,0.438
4,3,0,1,0,4,Jn-02,Jn-03,1.03,40,0.375
4,3,0,1,0,5,Jn-02,Jn-12,2.41,40,0.317
4,3,0,1,0,6,Jn-03,Jn-04,1.28,60,0.394
4,3,0,1,0,7,Jn-03,Jn-13,1.01,30,0.418
4,3,0,1,0,8,Jn-04,KR Puram,1.92,40,0.266
4,3,0,1,0,9,Jn-04,Jn-14,2.46,50,0.402
4,3,0,1,0,10,KR Puram,Jn-15,2.18,50,0.31
4,3,0,1,0,11,Jn-10,Jn-11,2.47,30,0.256
4,3,0,1,0,12,Jn-10,Jn-20,1.91,30,0.37
4,3,0,1,0,13,Jn-11,Jn-12,1.02,30,0.445
4,3,0,1,0,14,Jn-11,Jn-21,2.21,30,0.19
4,3,0,1,0,15,Jn-12,Jn-13,1.35,60,0.412
4,3,0,1,0,16,Jn-12,MG Road,1.18,30,0.34
4,3,0,1,0,17,Jn-13,Jn-14,1.26,30,0.333
4,3,0,1,0,18,Jn-13,Jn-23,1.99,40,0.416
4,3,0,1,0,19,Jn-14,Jn-15,1.31,60,0.415
4,3,0,1,0,20,Jn-14,Jn-24,2.45,40,0.351
4,3,0,1,0,21,Jn-15,Jn-25,1.59,60,0.333
4,3,0,1,0,22,Jn-20,Jn-21,2.38,60,0.439
4,3,0,1,0,23,Jn-20,Jn-30,1.78,40,0.383
4,3,0,1,0,24,Jn-21,MG Road,1.58,40,0.361
4,3,0,1,0,25,Jn-21,Jn-31,1.88,30,0.317
4,3,0,1,0,26,MG Road,Jn-23,1.81,30,0.316
4,3,0,1,0,27,MG Road,Jn-32,1.25,30,0.433
4,3,0,1,0,28,Jn-23,Jn-24,2.16,60,0.358
4,3,0,1,0,29,Jn-23,Koramangala,1.02,50,0.382
4,3,0,1,0,30,Jn-24,Jn-25,2.09,30,0.372
4,3,0,1,0,31,Jn-24,Jn-34,2.39,40,0.344
4,3,0,1,0,32,Jn-25,Jn-35,2.29,60,0.307
4,3,0,1,0,33,Jn-30,Jn-31,1.14,50,0.333
4,3,0,1,0,34,Jn-30,Jn-40,1.49,50,0.323
4,3,0,1,0,35,Jn-31,Jn-32,1.41,50,0.376
4,3,0,1,0,36,Jn-31,Jn-41,1.18,40,0.348
4,3,0,1,0,37,Jn-32,Koramangala,2.08,50,0.453
4,3,0,1,0,38,Jn-32,Jn-42,1.74,30,0.355
4,3,0,1,0,39,Koramangala,Jn-34,1.17,60,0.244
4,3,0,1,0,40,Koramangala,Jn-43,1.05,50,0.357
4,3,0,1,0,41,Jn-34,Jn-35,1.84,60,0.503
4,3,0,1,0,42,Jn-34,Jn-44,1.37,30,0.409
4,3,0,1,0,43,Jn-35,Jn-45,1.3,30,0.235
4,3,0,1,0,44,Jn-40,Jn-41,1.43,40,0.378
4,3,0,1,0,45,Jn-40,Silk Board,1.94,40,0.38
4,3,0,1,0,46,Jn-41,Jn-42,2.31,60,0.423
4,3,0,1,0,47,Jn-41,Jn-51,1.62,40,0.343
4,3,0,1,0,48,Jn-42,Jn-43,2.21,60,0.317
4,3,0,1,0,49,Jn-42,Jn-52,2.36,30,0.394
4,3,0,1,0,50,Jn-43,Jn-44,1.64,60,0.362
4,3,0,1,0,51,Jn-43,Jn-53,1.46,40,0.42
4,3,0,1,0,52,Jn-44,Jn-45,1.63,30,0.376
4,3,0,1,0,53,Jn-44,Jn-54,1.4,60,0.437
4,3,0,1,0,54,Jn-45,Electronic City,1.48,60,0.437
4,3,0,1,0,55,Silk Board,Jn-51,1.61,40,0.441
4,3,0,1,0,56,Jn-51,Jn-52,2.44,40,0.45
4,3,0,1,0,57,Jn-52,Jn-53,2.07,30,0.357
4,3,0,1,0,58,Jn-53,Jn-54,1.06,30,0.405
4,3,0,1,0,59,Jn-54,Electronic City,1.62,50,0.341
4,4,0,1,0,0,Hebbal,Jn-01,1.56,30,0.37
4,4,0,1,0,1,Hebbal,Jn-10,2.17,30,0.281
4,4,0,1,0,2,Jn-01,Jn-02,1.23,50,0.342
4,4,0,1,0,3,Jn-01,Jn-11,1.5,60,0.443
4,4,0,1,0,4,Jn-02,Jn-03,1.03,40,0.299
4,4,0,1,0,5,Jn-02,Jn-12,2.41,40,0.321
4,4,0,1,0,6,Jn-03,Jn-04,1.28,60,0.336
4,4,0,1,0,7,Jn-03,Jn-13,1.01,30,0.326
4,4,0,1,0,8,Jn-04,KR Puram,1.92,40,0.294
4,4,0,1,0,9,Jn-04,Jn-14,2.46,50,0.355
4,4,0,1,0,10,KR Puram,Jn-15,2.18,50,0.335
4,4,0,1,0,11,Jn-10,Jn-11,2.47,30,0.262
4,4,0,1,0,12,Jn-10,Jn-20,1.91,30,0.461
4,4,0,1,0,13,Jn-11,Jn-12,1.02,30,0.519
4,4,0,1,0,14,Jn-11,Jn-21,2.21,30,0.257
4,4,0,1,0,15,Jn-12,Jn-13,1.35,60,0.429
4,4,0,1,0,16,Jn-12,MG Road,1.18,30,0.41
4,4,0,1,0,17,Jn-13,Jn-14,1.26,30,0.344
4,4,0,1,0,18,Jn-13,Jn-23,1.99,40,0.36
4,4,0,1,0,19,Jn-14,Jn-15,1.31,60,0.301
4,4,0,1,0,20,Jn-14,Jn-24,2.45,40,0.405
4,4,0,1,0,21,Jn-15,Jn-25,1.59,60,0.395
4,4,0,1,0,22,Jn-20,Jn-21,2.38,60,0.368
4,4,0,1,0,23,Jn-20,Jn-30,1.78,40,0.296
4,4,0,1,0,24,Jn-21,MG Road,1.58,40,0.345
4,4,0,1,0,25,Jn-21,Jn-31,1.88,30,0.276
4,4,0,1,0,26,MG Road,Jn-23,1.81,30,0.345
4,4,0,1,0,27,MG Road,Jn-32,1.25,30,0.399
4,4,0,1,0,28,Jn-23,Jn-24,2.16,60,0.334
4,4,0,1,0,29,Jn-23,Koramangala,1.02,50,0.46
4,4,0,1,0,30,Jn-24,Jn-25,2.09,30,0.438
4,4,0,1,0,31,Jn-24,Jn-34,2.39,40,0.317
4,4,0,1,0,32,Jn-25,Jn-35,2.29,60,0.363
4,4,0,1,0,33,Jn-30,Jn-31,1.14,50,0.423
4,4,0,1,0,34,Jn-30,Jn-40,1.49,50,0.411
4,4,0,1,0,35,Jn-31,Jn-32,1.41,50,0.359
4,4,0,1,0,36,Jn-31,Jn-41,1.18,40,0.369
4,4,0,1,0,37,Jn-32,Koramangala,2.08,50,0.433
4,4,0,1,0,38,Jn-32,Jn-42,1.74,30,0.441
4,4,0,1,0,39,Koramangala,Jn-34,1.17,60,0.29
4,4,0,1,0,40,Koramangala,Jn-43,1.05,50,0.384
4,4,0,1,0,41,Jn-34,Jn-35,1.84,60,0.42
4,4,0,1,0,42,Jn-34,Jn-44,1.37,30,0.374
4,4,0,1,0,43,Jn-35,Jn-45,1.3,30,0.212
4,4,0,1,0,44,Jn-40,Jn-41,1.43,40,0.423
4,4,0,1,0,45,Jn-40,Silk Board,1.94,40,0.435
4,4,0,1,0,46,Jn-41,Jn-42,2.31,60,0.308
4,4,0,1,0,47,Jn-41,Jn-51,1.62,40,0.383
4,4,0,1,0,48,Jn-42,Jn-43,2.21,60,0.324
4,4,0,1,0,49,Jn-42,Jn-52,2.36,30,0.347
4,4,0,1,0,50,Jn-43,Jn-44,1.64,60,0.345
4,4,0,1,0,51,Jn-43,Jn-53,1.46,40,0.34
4,4,0,1,0,52,Jn-44,Jn-45,1.63,30,0.458
4,4,0,1,0,53,Jn-44,Jn-54,1.4,60,0.478
4,4,0,1,0,54,Jn-45,Electronic City,1.48,60,0.36
4,4,0,1,0,55,Silk Board,Jn-51,1.61,40,0.467
4,4,0,1,0,56,Jn-51,Jn-52,2.44,40,0.426
4,4,0,1,0,57,Jn-52,Jn-53,2.07,30,0.368
4,4,0,1,0,58,Jn-53,Jn-54,1.06,30,0.379
4,4,0,1,0,59,Jn-54,Electronic City,1.62,50,0.382
4,5,0,1,0,0,Hebbal,Jn-01,1.56,30,0.328
4,5,0,1,0,1,Hebbal,Jn-10,2.17,30,0.282
4,5,0,1,0,2,Jn-01,Jn-02,1.23,50,0.297
4,5,0,1,0,3,Jn-01,Jn-11,1.5,60,0.449
4,5,0,1,0,4,Jn-02,Jn-03,1.03,40,0.319
4,5,0,1,0,5,Jn-02,Jn-12,2.41,40,0.311
4,5,0,1,0,6,Jn-03,Jn-04,1.28,60,0.423
4,5,0,1,0,7,Jn-03,Jn-13,1.01,30,0.356
4,5,0,1,0,8,Jn-04,KR Puram,1.92,40,0.291
4,5,0,1,0,9,Jn-04,Jn-14,2.46,50,0.325
4,5,0,1,0,10,KR Puram,Jn-15,2.18,50,0.371
4,5,0,1,0,11,Jn-10,Jn-11,2.47,30,0.266
4,5,0,1,0,12,Jn-10,Jn-20,1.91,30,0.38
4,5,0,1,0,13,Jn-11,Jn-12,1.02,30,0.45
4,5,0,1,0,14,Jn-11,Jn-21,2.21,30,0.309
4,5,0,1,0,15,Jn-12,Jn-13,1.35,60,0.34
4,5,0,1,0,16,Jn-12,MG Road,1.18,30,0.507
4,5,0,1,0,17,Jn-13,Jn-14,1.26,30,0.353
4,5,0,1,0,18,Jn-13,Jn-23,1.99,40,0.352
4,5,0,1,0,19,Jn-14,Jn-15,1.31,60,0.338
